// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
45 46 752 826
686 710 749 901
612 959 776 882
257 930 765 833
177 258 257 833
105 103 1006 703
670 597 524 801
930 550 844 851
541 758 876 792
691 762 929 1019
409 492 410 849
663 341 657 731
520 357 701 1033
957 273 704 816
273 202 200 816
15 12 18 941
91 304 234 742
169 65 717 871
660 661 813 682
90 91 742 1047
666 219 296 801
537 509 828 1031
930 616 833 844
234 136 732 861
534 439 1003 769
1047 90 795 805
489 343 439 714
204 205 695 927
33 185 904 777
421 422 370 919
16 18 779 806
781 707 780 864
1001 914 830 866
92 252 94 818
826 821 867 857
725 516 955 1010
914 1001 720 890
729 839 899 783
799 684 974 1000
298 251 288 854
974 799 1051 733
538 635 973 900
919 117 947 822
796 413 728 937
410 492 418 849
532 447 533 809
259 664 998 756
244 79 80 874
802 229 942 746
384 383 385 891
505 603 513 830
203 30 620 916
870 841 854 847
998 664 880 756
105 115 887 783
266 115 957 899
551 599 975 691
115 266 265 899
675 672 801 938
79 244 902 874
684 974 929 965
422 370 919 1023
408 609 798 709
753 421 947 774
162 163 724 951
105 887 703 783
721 567 729 704
257 21 765 781
383 615 385 891
264 120 886 974
565 552 479 965
140 21 142 781
480 559 702 844
249 257 833 781
666 671 219 801
620 612 141 1020
589 599 482 975
473 421 919 689
764 789 845 983
80 78 615 874
655 527 669 879
209 267 866 751
90 1047 1026 805
561 658 664 880
509 595 828 693
887 849 689 703
162 86 235 951
799 781 780 864
135 234 136 732
665 659 44 696
940 828 693 794
257 930 833 781
616 611 335 930
65 117 169 717
264 886 684 974
477 395 805 1030
742 714 904 1030
489 477 956 949
